pl_name,hostname,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,ttv_flag
Kepler-745 b,Kepler-745,,,,,,,,,,,,,,,,,,0
Kepler-745 b,Kepler-745,,,,,,,,,,,,,,,,,,0
Kepler-745 b,Kepler-745,,,,,,,,,,,,,,,,,,0
Kepler-745 b,Kepler-745,,,,,,,,,,,,,,,,,,0
Kepler-746 b,Kepler-746,,,,,,,,,,,,,,,,,,0
Kepler-746 b,Kepler-746,,,,,,,,,,,,,,,,,,0
Kepler-746 b,Kepler-746,,,,,,,,,,,,,,,,,,0
Kepler-746 b,Kepler-746,,,,,,,,,,,,,,,,,,0
Kepler-746 b,Kepler-746,,,,,,,,,,,,,,,,,,0
Kepler-746 b,Kepler-746,,,,,,,,,,,,,,,,,,0
Kepler-746 b,Kepler-746,,,,,,,,,,,,,,,,,,0
Kepler-746 b,Kepler-746,,,,,,,,,,,,,,,,,,0
Kepler-747 b,Kepler-747,,,,,,,,,,,,,,,,,,0
Kepler-747 b,Kepler-747,,,,,,,,,,,,,,,,,,0
Kepler-747 b,Kepler-747,,,,,,,,,,,,,,,,,,0
Kepler-747 b,Kepler-747,,,,,,,,,,,,,,,,,,0
Kepler-747 b,Kepler-747,,,,,,,,,,,,,,,,,,0
Kepler-747 b,Kepler-747,,,,,,,,,,,,,,,,,,0
Kepler-747 b,Kepler-747,,,,,,,,,,,,,,,,,,0
Kepler-747 b,Kepler-747,,,,,,,,,,,,,,,,,,0
Kepler-747 b,Kepler-747,,,,,,,,,,,,,,,,,,0
Kepler-748 b,Kepler-748,,,,,,,,,,,,,,,,,,0
Kepler-748 b,Kepler-748,,,,,,,,,,,,,,,,,,0
Kepler-748 b,Kepler-748,,,,,,,,,,,,,,,,,,0
Kepler-748 b,Kepler-748,,,,,,,,,,,,,,,,,,0
Kepler-748 b,Kepler-748,,,,,,,,,,,,,,,,,,0
Kepler-748 b,Kepler-748,,,,,,,,,,,,,,,,,,0
Kepler-748 b,Kepler-748,,,,,,,,,,,,,,,,,,0
Kepler-748 b,Kepler-748,,,,,,,,,,,,,,,,,,0
Kepler-748 b,Kepler-748,,,,,,,,,,,,,,,,,,0
Kepler-749 b,Kepler-749,,,,,,,,,,,,,,,,,,0
Kepler-749 b,Kepler-749,,,,,,,,,,,,,,,,,,0
Kepler-749 b,Kepler-749,,,,,,,,,,,,,,,,,,0
Kepler-749 b,Kepler-749,,,,,,,,,,,,,,,,,,0
Kepler-749 b,Kepler-749,,,,,,,,,,,,,,,,,,0
Kepler-749 b,Kepler-749,,,,,,,,,,,,,,,,,,0
Kepler-749 b,Kepler-749,,,,,,,,,,,,,,,,,,0
Kepler-749 b,Kepler-749,,,,,,,,,,,,,,,,,,0
Kepler-749 b,Kepler-749,,,,,,,,,,,,,,,,,,0
Kepler-749 b,Kepler-749,,,,,,,,,,,,,,,,,,0
Kepler-75 b,Kepler-75,,,,,,,,,,,,,,,,,,0
Kepler-75 b,Kepler-75,,,,,,,,,,,,,,,,,,0
Kepler-75 b,Kepler-75,,,,,,,,,,,,,,,,,,0
Kepler-75 b,Kepler-75,3209.90000,127.10000,-127.10000,0,10.10000,0.40000,-0.40000,0,3209.90000,127.10000,-127.10000,0,10.10000,0.40000,-0.40000,0,Mass,0
Kepler-75 b,Kepler-75,,,,,,,,,,,,,,,,,,0
Kepler-75 b,Kepler-75,3210.08300,114.41880,-111.24050,0,10.10000,0.36000,-0.35000,0,3210.08300,114.41880,-111.24050,0,10.10000,0.36000,-0.35000,0,Mass,0
Kepler-75 b,Kepler-75,,,,,,,,,,,,,,,,,,0
Kepler-75 b,Kepler-75,,,,,,,,,,,,,,,,,,0
Kepler-75 b,Kepler-75,,,,,,,,,,,,,,,,,,0
Kepler-75 b,Kepler-75,,,,,,,,,,,,,,,,,,0
Kepler-75 b,Kepler-75,,,,,,,,,,,,,,,,,,0
Kepler-75 b,Kepler-75,,,,,,,,,,,,,,,,,,0
Kepler-75 b,Kepler-75,3146.40000,158.90000,-158.90000,0,9.90000,0.50000,-0.50000,0,3146.40000,158.90000,-158.90000,0,9.90000,0.50000,-0.50000,0,Mass,0
Kepler-75 b,Kepler-75,,,,,,,,,,,,,,,,,,0
Kepler-750 b,Kepler-750,,,,,,,,,,,,,,,,,,0
Kepler-750 b,Kepler-750,,,,,,,,,,,,,,,,,,0
Kepler-750 b,Kepler-750,,,,,,,,,,,,,,,,,,0
Kepler-750 b,Kepler-750,,,,,,,,,,,,,,,,,,0
Kepler-750 b,Kepler-750,,,,,,,,,,,,,,,,,,0
Kepler-750 b,Kepler-750,,,,,,,,,,,,,,,,,,0
Kepler-750 b,Kepler-750,,,,,,,,,,,,,,,,,,0
Kepler-750 b,Kepler-750,,,,,,,,,,,,,,,,,,0
Kepler-750 b,Kepler-750,,,,,,,,,,,,,,,,,,0
Kepler-750 b,Kepler-750,,,,,,,,,,,,,,,,,,0
Kepler-750 c,Kepler-750,,,,,,,,,,,,,,,,,,0
Kepler-750 c,Kepler-750,,,,,,,,,,,,,,,,,,0
Kepler-750 c,Kepler-750,,,,,,,,,,,,,,,,,,0
Kepler-750 c,Kepler-750,,,,,,,,,,,,,,,,,,0
Kepler-750 c,Kepler-750,,,,,,,,,,,,,,,,,,0
Kepler-750 c,Kepler-750,,,,,,,,,,,,,,,,,,0
Kepler-750 c,Kepler-750,,,,,,,,,,,,,,,,,,0
Kepler-750 c,Kepler-750,,,,,,,,,,,,,,,,,,0
Kepler-750 c,Kepler-750,,,,,,,,,,,,,,,,,,0
Kepler-751 b,Kepler-751,,,,,,,,,,,,,,,,,,0
Kepler-751 b,Kepler-751,,,,,,,,,,,,,,,,,,0
Kepler-751 b,Kepler-751,,,,,,,,,,,,,,,,,,0
Kepler-751 b,Kepler-751,,,,,,,,,,,,,,,,,,0
Kepler-751 b,Kepler-751,,,,,,,,,,,,,,,,,,0
Kepler-751 b,Kepler-751,,,,,,,,,,,,,,,,,,0
Kepler-751 b,Kepler-751,,,,,,,,,,,,,,,,,,0
Kepler-751 b,Kepler-751,,,,,,,,,,,,,,,,,,0
Kepler-751 b,Kepler-751,,,,,,,,,,,,,,,,,,0
Kepler-751 b,Kepler-751,,,,,,,,,,,,,,,,,,0
Kepler-752 b,Kepler-752,,,,,,,,,,,,,,,,,,0
Kepler-752 b,Kepler-752,,,,,,,,,,,,,,,,,,0
Kepler-752 b,Kepler-752,,,,,,,,,,,,,,,,,,0
Kepler-752 b,Kepler-752,,,,,,,,,,,,,,,,,,0
Kepler-752 b,Kepler-752,,,,,,,,,,,,,,,,,,0
Kepler-752 b,Kepler-752,,,,,,,,,,,,,,,,,,0
Kepler-752 b,Kepler-752,,,,,,,,,,,,,,,,,,0
Kepler-752 b,Kepler-752,,,,,,,,,,,,,,,,,,0
Kepler-752 b,Kepler-752,,,,,,,,,,,,,,,,,,0
Kepler-752 b,Kepler-752,,,,,,,,,,,,,,,,,,0
Kepler-753 b,Kepler-753,,,,,,,,,,,,,,,,,,0
Kepler-753 b,Kepler-753,,,,,,,,,,,,,,,,,,0
Kepler-753 b,Kepler-753,,,,,,,,,,,,,,,,,,0
Kepler-753 b,Kepler-753,,,,,,,,,,,,,,,,,,0
Kepler-753 b,Kepler-753,,,,,,,,,,,,,,,,,,0
Kepler-753 b,Kepler-753,,,,,,,,,,,,,,,,,,0
Kepler-753 b,Kepler-753,,,,,,,,,,,,,,,,,,0
Kepler-753 b,Kepler-753,,,,,,,,,,,,,,,,,,0
Kepler-753 b,Kepler-753,,,,,,,,,,,,,,,,,,0
Kepler-753 b,Kepler-753,,,,,,,,,,,,,,,,,,0
Kepler-754 b,Kepler-754,,,,,,,,,,,,,,,,,,0
Kepler-754 b,Kepler-754,,,,,,,,,,,,,,,,,,0
Kepler-754 b,Kepler-754,,,,,,,,,,,,,,,,,,0
Kepler-754 b,Kepler-754,,,,,,,,,,,,,,,,,,0
Kepler-754 b,Kepler-754,,,,,,,,,,,,,,,,,,0
Kepler-754 b,Kepler-754,,,,,,,,,,,,,,,,,,0
Kepler-754 b,Kepler-754,,,,,,,,,,,,,,,,,,0
Kepler-754 b,Kepler-754,,,,,,,,,,,,,,,,,,0
Kepler-755 b,Kepler-755,,,,,,,,,,,,,,,,,,0
Kepler-755 b,Kepler-755,,,,,,,,,,,,,,,,,,0
Kepler-755 b,Kepler-755,,,,,,,,,,,,,,,,,,0
Kepler-755 b,Kepler-755,,,,,,,,,,,,,,,,,,0
Kepler-755 b,Kepler-755,,,,,,,,,,,,,,,,,,0
Kepler-755 b,Kepler-755,,,,,,,,,,,,,,,,,,0
Kepler-755 b,Kepler-755,,,,,,,,,,,,,,,,,,0
Kepler-755 b,Kepler-755,,,,,,,,,,,,,,,,,,0
Kepler-755 b,Kepler-755,,,,,,,,,,,,,,,,,,0
Kepler-755 b,Kepler-755,,,,,,,,,,,,,,,,,,0
Kepler-755 c,Kepler-755,,,,,,,,,,,,,,,,,,0
Kepler-755 c,Kepler-755,,,,,,,,,,,,,,,,,,0
Kepler-755 c,Kepler-755,,,,,,,,,,,,,,,,,,0
Kepler-755 c,Kepler-755,,,,,,,,,,,,,,,,,,0
Kepler-755 c,Kepler-755,,,,,,,,,,,,,,,,,,0
Kepler-755 c,Kepler-755,,,,,,,,,,,,,,,,,,0
Kepler-755 c,Kepler-755,,,,,,,,,,,,,,,,,,0
Kepler-755 c,Kepler-755,,,,,,,,,,,,,,,,,,0
Kepler-755 c,Kepler-755,,,,,,,,,,,,,,,,,,0
Kepler-755 c,Kepler-755,,,,,,,,,,,,,,,,,,0
Kepler-756 b,Kepler-756,,,,,,,,,,,,,,,,,,0
Kepler-756 b,Kepler-756,,,,,,,,,,,,,,,,,,0
Kepler-756 b,Kepler-756,,,,,,,,,,,,,,,,,,0
Kepler-756 b,Kepler-756,,,,,,,,,,,,,,,,,,0
Kepler-756 b,Kepler-756,,,,,,,,,,,,,,,,,,0
Kepler-756 b,Kepler-756,,,,,,,,,,,,,,,,,,0
Kepler-756 b,Kepler-756,,,,,,,,,,,,,,,,,,0
Kepler-756 b,Kepler-756,,,,,,,,,,,,,,,,,,0
Kepler-757 b,Kepler-757,,,,,,,,,,,,,,,,,,0
Kepler-757 b,Kepler-757,,,,,,,,,,,,,,,,,,0
Kepler-757 b,Kepler-757,,,,,,,,,,,,,,,,,,0
Kepler-757 b,Kepler-757,,,,,,,,,,,,,,,,,,0
Kepler-757 b,Kepler-757,,,,,,,,,,,,,,,,,,0
Kepler-757 b,Kepler-757,,,,,,,,,,,,,,,,,,0
Kepler-757 b,Kepler-757,,,,,,,,,,,,,,,,,,0
Kepler-757 b,Kepler-757,,,,,,,,,,,,,,,,,,0
Kepler-757 b,Kepler-757,,,,,,,,,,,,,,,,,,0
Kepler-758 b,Kepler-758,,,,,,,,,,,,,,,,,,0
Kepler-758 b,Kepler-758,,,,,,,,,,,,,,,,,,0
Kepler-758 b,Kepler-758,,,,,,,,,,,,,,,,,,0
Kepler-758 b,Kepler-758,,,,,,,,,,,,,,,,,,0
Kepler-758 b,Kepler-758,,,,,,,,,,,,,,,,,,0
Kepler-758 b,Kepler-758,,,,,,,,,,,,,,,,,,0
Kepler-758 b,Kepler-758,,,,,,,,,,,,,,,,,,0
Kepler-758 b,Kepler-758,,,,,,,,,,,,,,,,,,0
Kepler-758 b,Kepler-758,,,,,,,,,,,,,,,,,,0
Kepler-758 c,Kepler-758,,,,,,,,,,,,,,,,,,0
Kepler-758 c,Kepler-758,,,,,,,,,,,,,,,,,,0
Kepler-758 c,Kepler-758,,,,,,,,,,,,,,,,,,0
Kepler-758 c,Kepler-758,,,,,,,,,,,,,,,,,,0
Kepler-758 c,Kepler-758,,,,,,,,,,,,,,,,,,0
Kepler-758 c,Kepler-758,,,,,,,,,,,,,,,,,,0
Kepler-758 c,Kepler-758,,,,,,,,,,,,,,,,,,0
Kepler-758 c,Kepler-758,,,,,,,,,,,,,,,,,,0
Kepler-758 c,Kepler-758,,,,,,,,,,,,,,,,,,0
Kepler-758 d,Kepler-758,,,,,,,,,,,,,,,,,,0
Kepler-758 d,Kepler-758,,,,,,,,,,,,,,,,,,0
Kepler-758 d,Kepler-758,,,,,,,,,,,,,,,,,,0
Kepler-758 d,Kepler-758,,,,,,,,,,,,,,,,,,0
Kepler-758 d,Kepler-758,,,,,,,,,,,,,,,,,,0
Kepler-758 d,Kepler-758,,,,,,,,,,,,,,,,,,0
Kepler-758 d,Kepler-758,,,,,,,,,,,,,,,,,,0
Kepler-758 d,Kepler-758,,,,,,,,,,,,,,,,,,0
Kepler-758 d,Kepler-758,,,,,,,,,,,,,,,,,,0
Kepler-758 e,Kepler-758,,,,,,,,,,,,,,,,,,0
Kepler-758 e,Kepler-758,,,,,,,,,,,,,,,,,,0
Kepler-758 e,Kepler-758,,,,,,,,,,,,,,,,,,0
Kepler-758 e,Kepler-758,,,,,,,,,,,,,,,,,,0
Kepler-758 e,Kepler-758,,,,,,,,,,,,,,,,,,0
Kepler-758 e,Kepler-758,,,,,,,,,,,,,,,,,,0
Kepler-758 e,Kepler-758,,,,,,,,,,,,,,,,,,0
Kepler-758 e,Kepler-758,,,,,,,,,,,,,,,,,,0
Kepler-758 e,Kepler-758,,,,,,,,,,,,,,,,,,0
Kepler-759 b,Kepler-759,,,,,,,,,,,,,,,,,,0
Kepler-759 b,Kepler-759,,,,,,,,,,,,,,,,,,0
Kepler-759 b,Kepler-759,,,,,,,,,,,,,,,,,,0
Kepler-759 b,Kepler-759,,,,,,,,,,,,,,,,,,0
Kepler-759 b,Kepler-759,,,,,,,,,,,,,,,,,,0
Kepler-759 b,Kepler-759,,,,,,,,,,,,,,,,,,0
Kepler-759 b,Kepler-759,,,,,,,,,,,,,,,,,,0
Kepler-759 b,Kepler-759,,,,,,,,,,,,,,,,,,0
Kepler-759 b,Kepler-759,,,,,,,,,,,,,,,,,,0
Kepler-76 b,Kepler-76,,,,,,,,,,,,,,,,,,0
Kepler-76 b,Kepler-76,,,,,,,,,,,,,,,,,,0
Kepler-76 b,Kepler-76,635.63000,82.63000,-82.63000,0,2.00000,0.26000,-0.26000,0,635.63000,82.63000,-82.63000,0,2.00000,0.26000,-0.26000,0,Mass,0
Kepler-76 b,Kepler-76,,,,,,,,,,,,,,,,,,0
Kepler-76 b,Kepler-76,638.83830,117.59710,-111.24050,0,2.01000,0.37000,-0.35000,0,638.83830,117.59710,-111.24050,0,2.01000,0.37000,-0.35000,0,Mass,0
Kepler-76 b,Kepler-76,,,,,,,,,,,,,,,,,,0
Kepler-76 b,Kepler-76,,,,,,,,,,,,,,,,,,0
Kepler-76 b,Kepler-76,,,,,,,,,,,,,,,,,,0
Kepler-76 b,Kepler-76,635.66000,85.81410,-82.63580,0,2.00000,0.27000,-0.26000,0,635.66000,85.81410,-82.63580,0,2.00000,0.27000,-0.26000,0,Mass,0
Kepler-76 b,Kepler-76,,,,,,,,,,,,,,,,,,0
Kepler-76 b,Kepler-76,,,,,,,,,,,,,,,,,,0
Kepler-76 b,Kepler-76,,,,,,,,,,,,,,,,,,0
Kepler-760 b,Kepler-760,,,,,,,,,,,,,,,,,,0
Kepler-760 b,Kepler-760,,,,,,,,,,,,,,,,,,0
Kepler-760 b,Kepler-760,,,,,,,,,,,,,,,,,,0
Kepler-760 b,Kepler-760,,,,,,,,,,,,,,,,,,0
Kepler-760 b,Kepler-760,,,,,,,,,,,,,,,,,,0
Kepler-760 b,Kepler-760,,,,,,,,,,,,,,,,,,0
Kepler-760 b,Kepler-760,,,,,,,,,,,,,,,,,,0
Kepler-760 b,Kepler-760,,,,,,,,,,,,,,,,,,0
Kepler-760 b,Kepler-760,,,,,,,,,,,,,,,,,,0
Kepler-760 b,Kepler-760,,,,,,,,,,,,,,,,,,0
Kepler-760 c,Kepler-760,,,,,,,,,,,,,,,,,,0
Kepler-760 c,Kepler-760,,,,,,,,,,,,,,,,,,0
Kepler-760 c,Kepler-760,,,,,,,,,,,,,,,,,,0
Kepler-760 c,Kepler-760,,,,,,,,,,,,,,,,,,0
Kepler-760 c,Kepler-760,,,,,,,,,,,,,,,,,,0
Kepler-760 c,Kepler-760,,,,,,,,,,,,,,,,,,0
Kepler-760 c,Kepler-760,,,,,,,,,,,,,,,,,,0
Kepler-760 c,Kepler-760,,,,,,,,,,,,,,,,,,0
Kepler-760 c,Kepler-760,,,,,,,,,,,,,,,,,,0
Kepler-761 b,Kepler-761,,,,,,,,,,,,,,,,,,0
Kepler-761 b,Kepler-761,,,,,,,,,,,,,,,,,,0
Kepler-761 b,Kepler-761,,,,,,,,,,,,,,,,,,0
Kepler-761 b,Kepler-761,,,,,,,,,,,,,,,,,,0
Kepler-761 b,Kepler-761,,,,,,,,,,,,,,,,,,0
Kepler-761 b,Kepler-761,,,,,,,,,,,,,,,,,,0
Kepler-761 b,Kepler-761,,,,,,,,,,,,,,,,,,0
Kepler-761 b,Kepler-761,,,,,,,,,,,,,,,,,,0
Kepler-761 b,Kepler-761,,,,,,,,,,,,,,,,,,0
Kepler-761 b,Kepler-761,,,,,,,,,,,,,,,,,,0
Kepler-762 b,Kepler-762,,,,,,,,,,,,,,,,,,0
Kepler-762 b,Kepler-762,,,,,,,,,,,,,,,,,,0
Kepler-762 b,Kepler-762,,,,,,,,,,,,,,,,,,0
Kepler-762 b,Kepler-762,,,,,,,,,,,,,,,,,,0
Kepler-762 b,Kepler-762,,,,,,,,,,,,,,,,,,0
Kepler-762 b,Kepler-762,,,,,,,,,,,,,,,,,,0
Kepler-762 b,Kepler-762,,,,,,,,,,,,,,,,,,0
Kepler-762 b,Kepler-762,,,,,,,,,,,,,,,,,,0
Kepler-762 b,Kepler-762,,,,,,,,,,,,,,,,,,0
Kepler-762 b,Kepler-762,,,,,,,,,,,,,,,,,,0
Kepler-762 b,Kepler-762,,,,,,,,,,,,,,,,,,0
Kepler-763 b,Kepler-763,,,,,,,,,,,,,,,,,,0
Kepler-763 b,Kepler-763,,,,,,,,,,,,,,,,,,0
Kepler-763 b,Kepler-763,,,,,,,,,,,,,,,,,,0
Kepler-763 b,Kepler-763,,,,,,,,,,,,,,,,,,0
Kepler-763 b,Kepler-763,,,,,,,,,,,,,,,,,,0
Kepler-763 b,Kepler-763,,,,,,,,,,,,,,,,,,0
Kepler-763 b,Kepler-763,,,,,,,,,,,,,,,,,,0
Kepler-763 b,Kepler-763,,,,,,,,,,,,,,,,,,0
Kepler-763 b,Kepler-763,,,,,,,,,,,,,,,,,,0
Kepler-763 c,Kepler-763,,,,,,,,,,,,,,,,,,0
Kepler-763 c,Kepler-763,,,,,,,,,,,,,,,,,,0
Kepler-763 c,Kepler-763,,,,,,,,,,,,,,,,,,0
Kepler-763 c,Kepler-763,,,,,,,,,,,,,,,,,,0
Kepler-763 c,Kepler-763,,,,,,,,,,,,,,,,,,0
Kepler-763 c,Kepler-763,,,,,,,,,,,,,,,,,,0
Kepler-763 c,Kepler-763,,,,,,,,,,,,,,,,,,0
Kepler-763 d,Kepler-763,,,,,,,,,,,,,,,,,,0
Kepler-763 d,Kepler-763,,,,,,,,,,,,,,,,,,0
Kepler-763 d,Kepler-763,,,,,,,,,,,,,,,,,,0
Kepler-763 d,Kepler-763,,,,,,,,,,,,,,,,,,0
Kepler-763 d,Kepler-763,,,,,,,,,,,,,,,,,,0
Kepler-763 d,Kepler-763,,,,,,,,,,,,,,,,,,0
Kepler-763 d,Kepler-763,,,,,,,,,,,,,,,,,,0
Kepler-764 b,Kepler-764,,,,,,,,,,,,,,,,,,0
Kepler-764 b,Kepler-764,,,,,,,,,,,,,,,,,,0
Kepler-764 b,Kepler-764,,,,,,,,,,,,,,,,,,0
Kepler-764 b,Kepler-764,,,,,,,,,,,,,,,,,,0
Kepler-764 b,Kepler-764,,,,,,,,,,,,,,,,,,0
Kepler-764 b,Kepler-764,,,,,,,,,,,,,,,,,,0
Kepler-764 b,Kepler-764,,,,,,,,,,,,,,,,,,0
Kepler-764 b,Kepler-764,,,,,,,,,,,,,,,,,,0
Kepler-764 b,Kepler-764,,,,,,,,,,,,,,,,,,0
Kepler-765 b,Kepler-765,,,,,,,,,,,,,,,,,,1
Kepler-765 b,Kepler-765,,,,,,,,,,,,,,,,,,1
Kepler-765 b,Kepler-765,,,,,,,,,,,,,,,,,,1
Kepler-765 b,Kepler-765,,,,,,,,,,,,,,,,,,1
Kepler-765 b,Kepler-765,,,,,,,,,,,,,,,,,,1
Kepler-765 b,Kepler-765,,,,,,,,,,,,,,,,,,1
Kepler-765 b,Kepler-765,,,,,,,,,,,,,,,,,,1
Kepler-765 b,Kepler-765,,,,,,,,,,,,,,,,,,1
Kepler-765 b,Kepler-765,,,,,,,,,,,,,,,,,,1
Kepler-765 b,Kepler-765,,,,,,,,,,,,,,,,,,1
Kepler-766 b,Kepler-766,,,,,,,,,,,,,,,,,,0
Kepler-766 b,Kepler-766,,,,,,,,,,,,,,,,,,0
Kepler-766 b,Kepler-766,,,,,,,,,,,,,,,,,,0
Kepler-766 b,Kepler-766,,,,,,,,,,,,,,,,,,0
Kepler-766 b,Kepler-766,,,,,,,,,,,,,,,,,,0
Kepler-766 b,Kepler-766,,,,,,,,,,,,,,,,,,0
Kepler-766 b,Kepler-766,,,,,,,,,,,,,,,,,,0
Kepler-766 b,Kepler-766,,,,,,,,,,,,,,,,,,0
Kepler-766 b,Kepler-766,,,,,,,,,,,,,,,,,,0
Kepler-767 b,Kepler-767,,,,,,,,,,,,,,,,,,0
Kepler-767 b,Kepler-767,,,,,,,,,,,,,,,,,,0
Kepler-767 b,Kepler-767,,,,,,,,,,,,,,,,,,0
Kepler-767 b,Kepler-767,,,,,,,,,,,,,,,,,,0
Kepler-767 b,Kepler-767,,,,,,,,,,,,,,,,,,0
Kepler-767 b,Kepler-767,,,,,,,,,,,,,,,,,,0
Kepler-767 b,Kepler-767,,,,,,,,,,,,,,,,,,0
Kepler-767 b,Kepler-767,,,,,,,,,,,,,,,,,,0
Kepler-767 b,Kepler-767,,,,,,,,,,,,,,,,,,0
Kepler-768 b,Kepler-768,,,,,,,,,,,,,,,,,,0
Kepler-768 b,Kepler-768,,,,,,,,,,,,,,,,,,0
Kepler-768 b,Kepler-768,,,,,,,,,,,,,,,,,,0
Kepler-768 b,Kepler-768,,,,,,,,,,,,,,,,,,0
Kepler-768 b,Kepler-768,,,,,,,,,,,,,,,,,,0
Kepler-768 b,Kepler-768,,,,,,,,,,,,,,,,,,0
Kepler-768 b,Kepler-768,,,,,,,,,,,,,,,,,,0
Kepler-768 b,Kepler-768,,,,,,,,,,,,,,,,,,0
Kepler-768 b,Kepler-768,,,,,,,,,,,,,,,,,,0
Kepler-769 b,Kepler-769,,,,,,,,,,,,,,,,,,0
Kepler-769 b,Kepler-769,,,,,,,,,,,,,,,,,,0
Kepler-769 b,Kepler-769,,,,,,,,,,,,,,,,,,0
Kepler-769 b,Kepler-769,,,,,,,,,,,,,,,,,,0
Kepler-769 b,Kepler-769,,,,,,,,,,,,,,,,,,0
Kepler-769 b,Kepler-769,,,,,,,,,,,,,,,,,,0
Kepler-769 b,Kepler-769,,,,,,,,,,,,,,,,,,0
Kepler-769 b,Kepler-769,,,,,,,,,,,,,,,,,,0
Kepler-769 b,Kepler-769,,,,,,,,,,,,,,,,,,0
Kepler-769 b,Kepler-769,,,,,,,,,,,,,,,,,,0
Kepler-769 c,Kepler-769,,,,,,,,,,,,,,,,,,0
Kepler-769 c,Kepler-769,,,,,,,,,,,,,,,,,,0
Kepler-769 c,Kepler-769,,,,,,,,,,,,,,,,,,0
Kepler-769 c,Kepler-769,,,,,,,,,,,,,,,,,,0
Kepler-769 c,Kepler-769,,,,,,,,,,,,,,,,,,0
Kepler-769 c,Kepler-769,,,,,,,,,,,,,,,,,,0
Kepler-769 c,Kepler-769,,,,,,,,,,,,,,,,,,0
Kepler-769 c,Kepler-769,,,,,,,,,,,,,,,,,,0
Kepler-769 c,Kepler-769,,,,,,,,,,,,,,,,,,0
Kepler-77 b,Kepler-77,136.66100,10.17000,-10.17000,0,0.43000,0.03200,-0.03200,0,136.66100,10.17000,-10.17000,0,0.43000,0.03200,-0.03200,0,Mass,0
Kepler-77 b,Kepler-77,,,,,,,,,,,,,,,,,,0
Kepler-77 b,Kepler-77,225.65000,31.78000,-31.78000,0,0.71000,0.10000,-0.10000,0,225.65000,31.78000,-31.78000,0,0.71000,0.10000,-0.10000,0,Mass,0
Kepler-77 b,Kepler-77,,,,,,,,,,,,,,,,,,0
Kepler-77 b,Kepler-77,,,,,,,,,,,,,,,,,,0
Kepler-77 b,Kepler-77,,,,,,,,,,,,,,,,,,0
Kepler-77 b,Kepler-77,,,,,,,,,,,,,,,,,,0
Kepler-77 b,Kepler-77,,,,,,,,,,,,,,,,,,0
Kepler-77 b,Kepler-77,,,,,,,,,,,,,,,,,,0
Kepler-77 b,Kepler-77,,,,,,,,,,,,,,,,,,0
Kepler-77 b,Kepler-77,,,,,,,,,,,,,,,,,,0
Kepler-77 b,Kepler-77,,,,,,,,,,,,,,,,,,0
Kepler-77 b,Kepler-77,165.90726,13.34886,-12.71320,0,0.52200,0.04200,-0.04000,0,165.90726,13.34886,-12.71320,0,0.52200,0.04200,-0.04000,0,Mass,0
Kepler-77 b,Kepler-77,,,,,,,,,,,,,,,,,,0
Kepler-770 b,Kepler-770,,,,,,,,,,,,,,,,,,0
Kepler-770 b,Kepler-770,,,,,,,,,,,,,,,,,,0
Kepler-770 b,Kepler-770,,,,,,,,,,,,,,,,,,0
Kepler-770 b,Kepler-770,,,,,,,,,,,,,,,,,,0
Kepler-770 b,Kepler-770,,,,,,,,,,,,,,,,,,0
Kepler-770 b,Kepler-770,,,,,,,,,,,,,,,,,,0
Kepler-770 b,Kepler-770,,,,,,,,,,,,,,,,,,0
Kepler-770 b,Kepler-770,,,,,,,,,,,,,,,,,,0
Kepler-770 b,Kepler-770,,,,,,,,,,,,,,,,,,0
Kepler-770 b,Kepler-770,,,,,,,,,,,,,,,,,,0
Kepler-770 c,Kepler-770,,,,,,,,,,,,,,,,,,0
Kepler-770 c,Kepler-770,,,,,,,,,,,,,,,,,,0
Kepler-770 c,Kepler-770,,,,,,,,,,,,,,,,,,0
Kepler-770 c,Kepler-770,,,,,,,,,,,,,,,,,,0
Kepler-770 c,Kepler-770,,,,,,,,,,,,,,,,,,0
Kepler-770 c,Kepler-770,,,,,,,,,,,,,,,,,,0
Kepler-770 c,Kepler-770,,,,,,,,,,,,,,,,,,0
Kepler-770 c,Kepler-770,,,,,,,,,,,,,,,,,,0
Kepler-770 c,Kepler-770,,,,,,,,,,,,,,,,,,0
Kepler-770 d,Kepler-770,,,,,,,,,,,,,,,,,,0
Kepler-770 d,Kepler-770,,,,,,,,,,,,,,,,,,0
Kepler-770 d,Kepler-770,,,,,,,,,,,,,,,,,,0
Kepler-770 d,Kepler-770,,,,,,,,,,,,,,,,,,0
Kepler-770 d,Kepler-770,,,,,,,,,,,,,,,,,,0
Kepler-770 d,Kepler-770,,,,,,,,,,,,,,,,,,0
Kepler-770 d,Kepler-770,,,,,,,,,,,,,,,,,,0
Kepler-770 d,Kepler-770,,,,,,,,,,,,,,,,,,0
Kepler-770 d,Kepler-770,,,,,,,,,,,,,,,,,,0
Kepler-771 b,Kepler-771,,,,,,,,,,,,,,,,,,0
Kepler-771 b,Kepler-771,,,,,,,,,,,,,,,,,,0
Kepler-771 b,Kepler-771,,,,,,,,,,,,,,,,,,0
Kepler-771 b,Kepler-771,,,,,,,,,,,,,,,,,,0
